fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter,report_type,data_source,hold_ratio_flag
040004,2015-12-31,531,穗恒运A,3.850314092403948,552.27,6820.59,2015,4,年报,ifind,value_proxy
040004,2015-12-31,796,ST凯撒,0.1550153652065472,10.0,274.6,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2072,凯瑞德,5.526783251092207,404.23,9790.35,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2086,东方海洋,4.383581626061504,262.34,7765.24,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2089,新海退,3.7546290800131614,295.47,6651.09,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2098,浔兴股份,2.617659682338178,299.94,4637.02,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2208,合肥城建,2.464016084565906,178.16,4364.85,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2241,歌尔股份,6.218887905318467,318.39,11016.37,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2308,*ST威创,3.832249665285924,275.4,6788.59,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2325,*ST洪涛,0.0034943376206428,0.4,6.19,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2329,皇氏集团,5.442732858792122,345.57,9641.46,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2348,高乐股份,3.5531429760454967,359.05,6294.17,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2446,盛路通信,2.3645544778807577,112.9,4188.66,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2510,天汽模,4.153327921908384,414.97,7357.36,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2655,共达电声,2.7176349961694943,195.22,4814.12,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2670,国盛金控,3.5547123231513758,171.91,6296.95,2015,4,年报,ifind,value_proxy
040004,2015-12-31,2699,*ST美盛,6.579245000655681,228.08,11654.72,2015,4,年报,ifind,value_proxy
040004,2016-03-31,2072,凯瑞德,8.961022915294382,404.23,9588.23,2016,1,季报,ifind,value_proxy
040004,2016-03-31,2245,蔚蓝锂芯,8.869302671943213,1132.47,9490.09,2016,1,季报,ifind,value_proxy
040004,2016-03-31,2325,*ST洪涛,7.666163734933544,662.58,8202.74,2016,1,季报,ifind,value_proxy
040004,2016-03-31,2329,皇氏集团,6.132162758478374,392.19,6561.37,2016,1,季报,ifind,value_proxy
040004,2016-03-31,2699,*ST美盛,15.475132169113662,458.68,16558.28,2016,1,季报,ifind,value_proxy
040004,2016-06-30,639,西王食品,1.6728747999760567,216.53,3057.44,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,829,天音控股,2.3910295601546943,327.34,4369.98,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,932,华菱钢铁,1.3109850747640617,606.59,2396.03,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2072,凯瑞德,5.1842627732721285,404.23,9475.05,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2089,新海退,3.08144387330615,318.0,5631.82,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2182,宝武镁业,1.6266133641545932,149.39,2972.89,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2240,盛新锂能,5.764191317820059,788.55,10534.96,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2245,蔚蓝锂芯,2.2707662414845857,324.99,4150.18,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2325,*ST洪涛,5.69605487071365,1132.8,10410.43,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2491,通鼎互联,1.1807034605304871,126.49,2157.92,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2510,天汽模,7.268166737267107,1596.6,13283.71,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2553,南方精工,3.083730955526537,400.0,5636.0,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2590,万安科技,0.5797972288223574,34.04,1059.67,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2639,雪人股份,1.7048447076643845,267.69,3115.87,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2699,*ST美盛,8.203391863305583,449.03,14992.98,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2799,环球印务,0.0025770711143594,0.11,4.71,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2802,洪汇新材,0.0013459861871176,0.16,2.46,2016,2,半年报,ifind,value_proxy
040004,2016-06-30,2805,丰元股份,0.000306403359669,0.1,0.56,2016,2,半年报,ifind,value_proxy
040004,2016-09-30,639,西王食品,2.0255842774209865,216.53,3057.44,2016,3,季报,ifind,value_proxy
040004,2016-09-30,1696,宗申动力,3.3919645763905057,503.92,5119.87,2016,3,季报,ifind,value_proxy
040004,2016-09-30,2072,凯瑞德,8.804783109495528,550.08,13290.04,2016,3,季报,ifind,value_proxy
040004,2016-09-30,2200,ST交投,2.2994857465631964,151.24,3470.87,2016,3,季报,ifind,value_proxy
040004,2016-09-30,2325,*ST洪涛,6.669599818843292,1095.45,10067.17,2016,3,季报,ifind,value_proxy
040004,2016-09-30,2510,天汽模,9.280385718565528,1953.69,14007.92,2016,3,季报,ifind,value_proxy
040004,2016-09-30,2699,*ST美盛,10.59587200679682,449.38,15993.53,2016,3,季报,ifind,value_proxy
040004,2016-12-31,2200,ST交投,5.651049798268216,385.52,9028.91,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2284,亚太股份,3.193228586648281,362.61,5101.95,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2325,*ST洪涛,2.6491977450903628,528.43,4232.73,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2447,晨鑫退,7.440295522369937,1203.2,11887.66,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2510,天汽模,7.098043405427028,1631.77,11340.83,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2699,*ST美盛,2.256324134779601,106.66,3605.02,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2832,比音勒芬,0.0043999641243323,0.12,7.03,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2833,弘亚数控,0.0030230194481543,0.27,4.83,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2835,同为股份,0.0015146391437957,0.11,2.42,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2838,道恩股份,0.0006509193014659,0.07,1.04,2016,4,年报,ifind,value_proxy
040004,2016-12-31,2840,华统股份,0.0007448018930235,0.18,1.19,2016,4,年报,ifind,value_proxy
040004,2017-03-31,970,中科三环,5.774027785358355,353.12,5120.23,2017,1,季报,ifind,value_proxy
040004,2017-03-31,2200,ST交投,4.836455754214287,168.19,4288.82,2017,1,季报,ifind,value_proxy
040004,2017-03-31,2240,盛新锂能,4.346283114027867,345.35,3854.15,2017,1,季报,ifind,value_proxy
040004,2017-03-31,2325,*ST洪涛,10.05685583125801,1281.34,8918.11,2017,1,季报,ifind,value_proxy
040004,2017-03-31,2447,晨鑫退,8.672594853316964,751.03,7690.59,2017,1,季报,ifind,value_proxy
040004,2017-03-31,2510,天汽模,4.048607010708085,585.67,3590.18,2017,1,季报,ifind,value_proxy
040004,2017-06-30,739,普洛药业,2.2555032526637424,403.94,2964.91,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,776,广发证券,2.2236285629474914,169.45,2923.01,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,823,超声电子,4.650387905084324,423.93,6113.04,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,858,五粮液,3.947364617390374,93.23,5188.9,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2241,歌尔股份,3.1593827295171644,215.41,4153.08,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2279,久其软件,2.153945470393586,225.61,2831.41,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2325,*ST洪涛,4.600445819645855,828.41,6047.39,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2447,晨鑫退,4.542333467678684,700.0,5971.0,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2466,天齐锂业,3.1171316491629733,75.39,4097.54,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2879,长缆科技,0.0018029359099645,0.13,2.37,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2881,美格智能,0.0017192553403037,0.1,2.26,2017,2,半年报,ifind,value_proxy
040004,2017-06-30,2882,金龙羽,0.0013997477106897,0.3,1.84,2017,2,半年报,ifind,value_proxy
040004,2017-09-30,700,模塑科技,3.9369025326985754,512.27,3616.63,2017,3,季报,ifind,value_proxy
040004,2017-09-30,987,越秀资本,5.358458065467034,429.17,4922.54,2017,3,季报,ifind,value_proxy
040004,2017-09-30,2466,天齐锂业,11.51750517009442,150.53,10580.54,2017,3,季报,ifind,value_proxy
040004,2017-12-31,568,泸州老窖,5.663411097097619,108.07,7132.62,2017,4,年报,ifind,value_proxy
040004,2017-12-31,661,长春高新,2.157776921652581,14.85,2717.55,2017,4,年报,ifind,value_proxy
040004,2017-12-31,786,北新建材,3.7200501309649225,208.23,4685.11,2017,4,年报,ifind,value_proxy
040004,2017-12-31,988,华工科技,4.425080346432155,336.13,5573.04,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2026,山东威达,2.359782414334458,368.73,2971.96,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2285,世联行,1.27911932878373,144.48,1610.95,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2677,浙江美大,5.246902307186826,389.86,6608.06,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2915,中欣氟材,0.0030331393500442,0.11,3.82,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2919,名臣健康,0.0022947049009497,0.08,2.89,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2920,德赛西威,0.0141969977954952,0.46,17.88,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2922,伊戈尔,0.0017627144913869,0.12,2.22,2017,4,年报,ifind,value_proxy
040004,2017-12-31,2923,润都股份,0.0012863051693905,0.1,1.62,2017,4,年报,ifind,value_proxy
040004,2018-03-31,786,北新建材,7.40116955898419,147.68,3718.56,2018,1,季报,ifind,value_proxy
040004,2018-03-31,2215,诺普信,6.641041803543468,424.51,3336.65,2018,1,季报,ifind,value_proxy
040004,2018-03-31,2236,大华股份,9.582991576715264,187.93,4814.77,2018,1,季报,ifind,value_proxy
040004,2018-06-30,513,丽珠集团,2.355965983744282,45.65,2006.49,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,786,北新建材,2.0025517123314214,92.04,1705.5,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,799,酒鬼酒,1.4554928625557937,44.67,1239.59,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,888,峨眉山A,0.0916559288564003,8.88,78.06,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,895,双汇发展,0.1131902580291697,3.65,96.4,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,961,ST中南,10.733019641327784,1448.64,9140.92,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,2142,宁波银行,3.139468010483954,164.14,2673.77,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,2236,大华股份,5.240180568990049,197.91,4462.87,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,2318,久立特材,1.0542193077687734,149.14,897.84,2018,2,半年报,ifind,value_proxy
040004,2018-06-30,2597,金禾实业,1.8425237012650773,77.38,1569.21,2018,2,半年报,ifind,value_proxy
040004,2018-09-30,63,中兴通讯,7.200878264840346,174.41,3191.7,2018,3,季报,ifind,value_proxy
040004,2018-09-30,961,ST中南,18.41614971293049,1320.83,8162.73,2018,3,季报,ifind,value_proxy
040004,2018-09-30,2142,宁波银行,6.381769055693831,159.27,2828.64,2018,3,季报,ifind,value_proxy
040004,2018-09-30,2236,大华股份,6.78789434831341,203.7,3008.65,2018,3,季报,ifind,value_proxy
040004,2018-12-31,63,中兴通讯,8.407613484801725,332.5,6513.68,2018,4,年报,ifind,value_proxy
040004,2018-12-31,538,云南白药,0.1575117404524561,1.65,122.03,2018,4,年报,ifind,value_proxy
040004,2018-12-31,888,峨眉山A,0.064873720192907,8.88,50.26,2018,4,年报,ifind,value_proxy
040004,2018-12-31,961,ST中南,1.1104429264217652,153.35,860.3,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2024,ST易购,0.1572664955890129,12.37,121.84,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2027,分众传媒,0.44842377899359,66.3,347.41,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2127,南极电商,4.194965019692517,432.18,3249.99,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2142,宁波银行,4.279148545975474,204.39,3315.21,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2230,科大讯飞,3.5092991043786665,110.34,2718.78,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2236,大华股份,3.0131558380087977,203.7,2334.4,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2318,久立特材,4.563348619832901,557.63,3535.39,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2366,融发核电,3.318421154873551,274.08,2570.9,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2690,美亚光电,0.1656306361948633,6.03,128.32,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2714,牧原股份,1.6285162466332077,43.88,1261.67,2018,4,年报,ifind,value_proxy
040004,2018-12-31,2867,周大生,1.970413401521732,55.25,1526.55,2018,4,年报,ifind,value_proxy
040004,2019-03-31,63,中兴通讯,11.743105463725358,267.31,7805.56,2019,1,季报,ifind,value_proxy
040004,2019-03-31,2142,宁波银行,6.531195604587381,204.39,4341.24,2019,1,季报,ifind,value_proxy
040004,2019-03-31,2157,正邦科技,10.11940850889057,412.91,6726.3,2019,1,季报,ifind,value_proxy
040004,2019-03-31,2714,牧原股份,13.45494837466319,141.26,8943.41,2019,1,季报,ifind,value_proxy
040004,2019-06-30,1,平安银行,4.216124234910383,389.02,5360.67,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,43,中航善达,1.8241896163075035,195.73,2319.4,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,63,中兴通讯,3.4318265168462267,134.14,4363.46,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,661,长春高新,3.737630348273614,14.06,4752.28,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,783,长江证券,1.3333635346273172,217.07,1695.33,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,858,五粮液,0.7115236104514409,7.67,904.68,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,876,新希望,1.7696935834912806,129.54,2250.11,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,888,峨眉山A,0.042045863968181,8.88,53.46,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,895,双汇发展,0.3484474293389999,17.8,443.04,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2127,南极电商,2.483466561150896,280.93,3157.65,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2142,宁波银行,3.896603982465317,204.39,4954.41,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2157,正邦科技,5.4103415994432265,412.91,6879.08,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2415,海康威视,1.2826190687981545,59.13,1630.81,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2557,洽洽食品,1.2775226004383748,64.33,1624.33,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2661,克明食品,0.0017853369099844,0.16,2.27,2019,2,半年报,ifind,value_proxy
040004,2019-06-30,2714,牧原股份,6.531737666841504,141.26,8304.9,2019,2,半年报,ifind,value_proxy
040004,2019-09-30,1,平安银行,7.308710586686665,612.29,9545.54,2019,3,季报,ifind,value_proxy
040004,2019-09-30,661,长春高新,10.978310321704424,36.36,14338.22,2019,3,季报,ifind,value_proxy
040004,2019-09-30,811,冰轮环境,2.9496807855259424,552.72,3852.43,2019,3,季报,ifind,value_proxy
040004,2019-09-30,2475,立讯精密,8.299790712421533,405.08,10839.94,2019,3,季报,ifind,value_proxy
040004,2019-09-30,2714,牧原股份,10.944023727119747,202.74,14293.44,2019,3,季报,ifind,value_proxy
040004,2019-12-31,1,平安银行,2.619380689479047,245.54,4039.09,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2,万科A,1.8836358113436824,90.26,2904.57,2019,4,年报,ifind,value_proxy
040004,2019-12-31,661,长春高新,7.165386761196599,24.72,11049.04,2019,4,年报,ifind,value_proxy
040004,2019-12-31,783,长江证券,0.0010116719052032,0.22,1.56,2019,4,年报,ifind,value_proxy
040004,2019-12-31,858,五粮液,0.6616010006213352,7.67,1020.19,2019,4,年报,ifind,value_proxy
040004,2019-12-31,876,新希望,2.338382332732534,180.74,3605.79,2019,4,年报,ifind,value_proxy
040004,2019-12-31,888,峨眉山A,0.0377755695372359,8.88,58.25,2019,4,年报,ifind,value_proxy
040004,2019-12-31,895,双汇发展,0.001504537705174,0.08,2.32,2019,4,年报,ifind,value_proxy
040004,2019-12-31,1914,招商积余,6.888856622031399,523.54,10622.63,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2008,大族激光,0.0001750970605159,0.01,0.27,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2127,南极电商,3.3041269274700635,467.0,5094.97,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2142,宁波银行,0.0008690002262643,0.05,1.34,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2174,游族网络,3.6616945802725662,242.64,5646.34,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2475,立讯精密,6.274006536567822,265.06,9674.53,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2507,涪陵榨菜,0.0150842875096327,0.87,23.26,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2557,洽洽食品,0.0011024629736189,0.05,1.7,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2714,牧原股份,7.82462070896281,135.89,12065.58,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2841,视源股份,1.2616002613226354,22.7,1945.39,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2959,小熊电器,0.003936441323451,0.09,6.07,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2965,祥鑫科技,0.0035603068971575,0.15,5.49,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2970,锐明技术,0.0062580986443661,0.08,9.65,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2972,科安达,0.0013942914078121,0.11,2.15,2019,4,年报,ifind,value_proxy
040004,2019-12-31,2973,侨银股份,0.0004280150368167,0.11,0.66,2019,4,年报,ifind,value_proxy
040004,2019-12-31,3816,中国广核,0.1288714365397344,56.3,198.72,2019,4,年报,ifind,value_proxy
040004,2020-03-31,876,新希望,14.71702202874523,445.45,14000.54,2020,1,季报,ifind,value_proxy
040004,2020-03-31,895,双汇发展,6.502381279997259,157.4,6185.82,2020,1,季报,ifind,value_proxy
040004,2020-03-31,1914,招商积余,12.98234099054983,523.54,12350.31,2020,1,季报,ifind,value_proxy
040004,2020-03-31,2127,南极电商,5.014516205496785,411.24,4770.39,2020,1,季报,ifind,value_proxy
040004,2020-03-31,2223,鱼跃医疗,5.316150961809645,139.4,5057.34,2020,1,季报,ifind,value_proxy
040004,2020-03-31,2475,立讯精密,6.509750018947436,162.29,6192.83,2020,1,季报,ifind,value_proxy
040004,2020-03-31,2714,牧原股份,15.51447515710078,120.77,14759.17,2020,1,季报,ifind,value_proxy
040004,2020-06-30,1,平安银行,0.0025699800238037,0.66,8.45,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,9,中国宝安,0.0001794423921945,0.07,0.59,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,333,美的集团,5.387106966796132,296.25,17712.61,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,661,长春高新,2.0727816517903346,15.66,6815.23,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,858,五粮液,7.596918736897093,145.97,24978.39,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,876,新希望,8.296509878927177,915.39,27278.62,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,888,峨眉山A,0.0152860586977962,8.88,50.26,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,895,双汇发展,3.791465677247675,270.48,12466.2,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,1914,招商积余,4.893114226670352,523.54,16088.38,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,2100,天康生物,2.310384668831309,471.83,7596.46,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,2127,南极电商,5.82381196286467,904.51,19148.48,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,2142,宁波银行,3.480175706340761,435.58,11442.69,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,2174,游族网络,0.0234126700866764,2.95,76.98,2020,2,半年报,ifind,value_proxy
040004,2020-06-30,2299,圣农发展,2.6466232150462266,300.07,8702.0,2020,2,半年报,ifind,value_proxy
